transaction_id,user_id,transaction_date,region,product_category,sale_amount,city
T1097,U188,2024-03-26,West,Furniture,6743.65,Ahmedabad
T1927,U236,2024-01-22,East,Grocery,616.54,Kolkata
T1040,U262,2024-01-22,North,Grocery,,Chandigarh
T2156,U295,2024-03-08,North,Clothing,1308.28,Jaipur
T264,U181,2024-05-14,North,Electronics,33723.6,Delhi
T1186,U250,2024-03-20,North,Clothing,620.65,Chandigarh
T1446,U101,2024-06-21,West,Sports,6870.71,Ahmedabad
T506,U113,2024-01-26,North,Furniture,32236.51,Delhi
T659,U208,2024-04-11,West,Sports,1078.7,Surat
T1920,U240,2024-05-06,West,Beauty,1423.69,Surat
T158,U237,2024-06-09,South,Sports,223.77,Hyderabad
T732,U262,2024-03-13,East,Grocery,127.21,Bhubaneswar
T1107,U297,2024-01-19,North,Electronics,28538.2,Lucknow
T656,U223,2024-06-27,West,Electronics,23231.65,Pune
T481,U125,2024-04-12,South,Sports,7218.48,Bengaluru
T747,U276,2024-02-25,North,Clothing,3431.33,Lucknow
T759,U167,2024-04-15,North,Grocery,1939.69,Chandigarh
T884,U162,2024-05-18,West,Beauty,2087.93,Pune
T1434,U199,2024-04-11,North,Beauty,2024.85,Jaipur
T746,U180,2024-06-20,East,Beauty,1984.61,Bhubaneswar
T536,U95,2024-03-13,North,Furniture,3632.4,Jaipur
T793,U23,2024-02-06,West,Electronics,24525.83,Pune
T1549,U147,2024-02-22,South,Furniture,11003.98,Chennai
T1285,U39,2024-02-07,East,Clothing,501.65,Patna
T819,U257,2024-04-25,East,Furniture,33998.47,Kolkata
T1190,U12,2024-01-06,East,Sports,3645.34,Bhubaneswar
T1651,U231,2024-02-02,North,Clothing,3098.63,
T1470,U223,2024-04-01,East,Clothing,,Kolkata
T1514,U144,2024-05-04,South,Clothing,4751.98,Bengaluru
T394,U199,2024-01-24,East,Beauty,591.79,Bhubaneswar
T1164,U63,2024-04-12,West,Grocery,77.17,Ahmedabad
T1129,U227,2024-04-01,South,Clothing,633.2,Hyderabad
T1140,U286,2024-06-20,East,Furniture,12697.71,Kolkata
T849,U8,2024-03-14,East,Sports,7907.71,Bhubaneswar
T899,U146,2024-05-08,East,Clothing,3143.66,Kolkata
T990,U187,2024-03-07,South,Clothing,3160.73,
T1254,U167,2024-02-01,West,Furniture,6825.91,Ahmedabad
T43,U96,2024-01-20,West,Furniture,8073.31,Pune
T500,U89,2024-03-07,East,Clothing,,Patna
T1709,U151,2024-01-15,West,Clothing,4162.26,Pune
T26,U282,2024-02-09,South,Beauty,2290.27,Bengaluru
T1851,U192,2024-03-14,East,Sports,2102.32,Bhubaneswar
T1632,U79,2024-01-20,West,Electronics,37245.81,Surat
T1327,U257,2024-05-18,West,Grocery,214.85,Ahmedabad
T1533,U189,2024-03-03,North,Furniture,54001.81,Jaipur
T463,U242,2024-01-01,West,Clothing,1235.57,Mumbai
T503,U103,2024-06-26,East,Beauty,2405.05,Bhubaneswar
T449,U129,2024-01-12,East,Furniture,37910.65,Kolkata
T460,U97,2024-06-13,North,Grocery,999.88,Delhi
T1599,U163,2024-03-20,South,Sports,5969.09,Bengaluru
T54,U83,2024-06-15,South,Electronics,4224.57,Chennai
T561,U106,2024-03-21,South,Sports,219.85,Chennai
T1858,U52,2024-03-21,South,Clothing,2261.77,Kochi
T318,U212,2024-03-23,South,Sports,6200.51,Chennai
T1123,U121,2024-04-07,East,Grocery,443.94,Kolkata
T504,U196,2024-06-12,South,Clothing,4580.85,Kochi
T1623,U203,2024-01-12,East,Clothing,1484.52,Bhubaneswar
T907,U180,2024-04-15,East,Clothing,3101.31,
T1609,U163,2024-01-05,South,Furniture,51993.78,Bengaluru
T664,U192,2024-01-18,East,Electronics,748.98,Kolkata
T1884,U197,2024-03-19,North,Grocery,352.84,Chandigarh
T1168,U37,2024-05-20,South,Furniture,16054.67,Chennai
T1903,U32,2024-01-07,East,Clothing,603.05,Bhubaneswar
T602,U24,2024-01-28,East,Sports,1488.52,Bhubaneswar
T1824,U55,2024-02-22,North,Electronics,10738.73,Jaipur
T1844,U166,2024-03-22,North,Furniture,48732.8,Chandigarh
T273,U164,2024-06-12,West,Clothing,4286.54,Ahmedabad
T1830,U260,2024-03-09,South,Sports,5550.31,
T1974,U2,2024-05-27,North,Sports,1502.32,Chandigarh
T1735,U62,2024-05-13,West,Electronics,32432.89,Ahmedabad
T697,U56,2024-01-07,South,Beauty,379.27,Bengaluru
T299,U261,2024-04-17,West,Electronics,7283.3,Mumbai
T540,U244,2024-03-03,South,Beauty,1756.54,Chennai
T829,U193,2024-05-22,West,Grocery,139.02,Ahmedabad
T1792,U120,2024-01-21,West,Sports,4127.75,Pune
T1225,U259,2024-01-24,West,Clothing,3209.55,Ahmedabad
T1477,U5,2024-06-17,East,Grocery,302.49,Bhubaneswar
T192,U283,2024-06-28,East,Furniture,53397.37,Patna
T1748,U147,2024-02-07,East,Beauty,2445.15,Patna
T156,U211,2024-05-22,East,Grocery,176.36,Kolkata
T1425,U247,2024-06-18,East,Grocery,357.46,Kolkata
T1753,U193,2024-01-19,West,Beauty,964.86,Pune
T1151,U196,2024-03-13,North,Beauty,219.26,Jaipur
T365,U114,2024-06-05,West,Beauty,2810.8,Ahmedabad
T1482,U123,2024-01-06,West,Sports,2393.93,Mumbai
T1147,U128,2024-03-19,South,Electronics,23709.64,Chennai
T607,U93,2024-05-13,North,Sports,7057.61,Delhi
T1148,U166,2024-06-13,East,Furniture,42798.74,Bhubaneswar
T1780,U278,2024-03-01,North,Beauty,727.98,Lucknow
T1435,U114,2024-01-13,West,Clothing,894.56,Surat
T1037,U229,2024-03-03,North,Beauty,1959.81,Delhi
T636,U83,2024-03-22,North,Electronics,34684.45,Jaipur
T1192,U201,2024-01-11,West,Sports,,Mumbai
T389,U43,2024-03-05,South,Sports,3208.53,Bengaluru
T229,U73,2024-03-10,South,Beauty,,
T2024,U182,2024-01-13,West,Electronics,23257.84,Surat
T1907,U45,2024-02-11,West,Electronics,11267.53,Pune
T346,U238,2024-06-24,South,Grocery,510.07,Kochi
T1675,U254,2024-01-07,West,Furniture,49292.18,Pune
T741,U77,2024-04-26,West,Furniture,30476.27,Pune
T897,U77,2024-02-09,West,Beauty,1722.91,Mumbai
T1802,U40,2024-02-19,South,Beauty,2414.8,Chennai
T719,U100,2024-04-13,West,Grocery,826.13,Ahmedabad
T1575,U195,2024-02-02,North,Grocery,554.44,Chandigarh
T1449,U61,2024-05-21,North,Grocery,1261.41,Chandigarh
T543,U223,2024-02-27,East,Clothing,1734.8,Bhubaneswar
T1713,U101,2024-04-19,West,Grocery,83.63,Ahmedabad
T1556,U245,2024-01-04,South,Grocery,199.09,Hyderabad
T2022,U28,2024-01-16,West,Furniture,36670.45,Pune
T1476,U200,2024-02-12,South,Beauty,469.96,Kochi
T1969,U276,2024-02-13,West,Furniture,13880.02,Mumbai
T1960,U141,2024-03-15,North,Grocery,465.15,Delhi
T641,U227,2024-02-21,North,Sports,7719.68,Jaipur
T832,U198,2024-02-13,West,Furniture,52139.59,Ahmedabad
T1310,U135,2024-06-06,North,Grocery,408.06,Jaipur
T186,U33,2024-04-15,North,Furniture,30726.48,Delhi
T1592,U64,2024-05-16,West,Clothing,2124.51,Ahmedabad
T1967,U16,2024-02-20,East,Clothing,2911.48,Bhubaneswar
T2145,U29,2024-01-07,North,Grocery,1533.04,Jaipur
T467,U34,2024-03-23,South,Electronics,,Bengaluru
T1103,U251,2024-01-23,East,Furniture,30663.34,Patna
T1263,U247,2024-03-20,North,Clothing,4243.71,Chandigarh
T721,U132,2024-05-27,North,Furniture,34226.95,Chandigarh
T684,U233,2024-01-02,North,Sports,7752.26,Delhi
T183,U75,2024-02-18,North,Electronics,33222.35,Jaipur
T1024,U267,2024-06-11,South,Sports,5221.5,Hyderabad
T353,U286,2024-05-24,East,Sports,3503.52,Bhubaneswar
T714,U262,2024-05-23,East,Grocery,1354.57,Bhubaneswar
T822,U295,2024-01-04,South,Clothing,1871.88,Kochi
T1896,U246,2024-04-02,North,Sports,599.23,Lucknow
T1328,U37,2024-03-02,East,Grocery,1356.71,Patna
T1121,U121,2024-01-19,West,Furniture,53189.33,Ahmedabad
T1144,U137,2024-03-24,South,Grocery,873.99,Kochi
T429,U228,2024-04-06,West,Grocery,598.34,Mumbai
T1681,U57,2024-02-01,South,Clothing,337.21,Bengaluru
T1785,U278,2024-03-11,South,Beauty,895.38,Chennai
T1723,U4,2024-04-26,South,Electronics,3207.29,Chennai
T1432,U97,2024-06-04,North,Clothing,4779.53,Jaipur
T939,U229,2024-03-26,East,Sports,2004.14,Patna
T665,U202,2024-05-18,West,Grocery,1501.63,Ahmedabad
T98,U125,2024-01-23,North,Beauty,2369.64,Delhi
T914,U36,2024-05-04,South,Furniture,39054.36,Hyderabad
T567,U142,2024-06-11,North,Sports,5732.09,Lucknow
T1669,U156,2024-01-09,North,Clothing,3553.59,Chandigarh
T722,U125,2024-03-25,South,Beauty,2599.87,Kochi
T1823,U250,2024-04-08,East,Clothing,4946.27,Patna
T1399,U186,2024-06-23,West,Clothing,3106.09,Pune
T735,U108,2024-04-19,West,Clothing,3141.33,Ahmedabad
T520,U114,2024-06-19,West,Grocery,675.71,Surat
T936,U150,2024-06-20,West,Furniture,5868.1,Ahmedabad
T1494,U44,2024-05-17,East,Electronics,45698.9,Patna
T1954,U41,2024-03-21,North,Furniture,2320.63,Chandigarh
T2108,U233,2024-06-16,West,Sports,1744.69,Pune
T599,U39,2024-06-24,West,Sports,1964.61,Ahmedabad
T203,U193,2024-04-15,North,Clothing,,Jaipur
T1584,U238,2024-01-21,West,Grocery,1618.8,Pune
T2098,U194,2024-03-18,South,Furniture,,Chennai
T50,U154,2024-06-04,East,Electronics,44540.78,Patna
T371,U119,2024-01-23,East,Grocery,1021.35,Kolkata
T1162,U3,2024-05-25,East,Electronics,12684.79,Patna
T443,U48,2024-06-15,North,Beauty,1253.38,Delhi
T1779,U106,2024-04-06,South,Sports,2545.41,Chennai
T1371,U113,2024-01-22,North,Electronics,3832.9,Lucknow
T885,U182,2024-01-05,North,Clothing,4921.37,
T2083,U71,2024-01-24,South,Furniture,15181.29,Bengaluru
T1287,U172,2024-03-08,West,Grocery,1918.43,Surat
T817,U47,2024-02-14,North,Grocery,,Chandigarh
T77,U3,2024-01-25,South,Grocery,1612.14,Bengaluru
T1608,U102,2024-01-24,East,Sports,7892.99,Patna
T1175,U238,2024-06-08,East,Beauty,1925.72,Patna
T944,U273,2024-02-13,South,Clothing,896.72,Kochi
T1921,U295,2024-06-14,South,Grocery,520.1,Kochi
T2019,U259,2024-02-16,West,Beauty,2812.39,Mumbai
T2139,U120,2024-05-08,West,Electronics,16920.83,Surat
T82,U267,2024-04-21,East,Furniture,5571.52,Patna
T1746,U38,2024-04-25,North,Grocery,655.9,Delhi
T1472,U186,2024-03-25,North,Grocery,561.82,Jaipur
T807,U70,2024-03-01,North,Grocery,1714.33,Jaipur
T1596,U205,2024-01-08,South,Sports,884.0,Kochi
T1237,U81,2024-05-12,West,Electronics,6482.89,Surat
T2112,U114,2024-03-07,East,Furniture,46453.1,Bhubaneswar
T1378,U104,2024-02-13,East,Electronics,12284.17,Bhubaneswar
T1189,U276,2024-02-03,North,Grocery,958.5,Chandigarh
T2043,U91,2024-01-27,South,Grocery,1874.49,Kochi
T309,U167,2024-06-16,South,Grocery,930.13,Hyderabad
T1647,U205,2024-02-09,East,Sports,6791.38,Kolkata
T1882,U207,2024-03-18,East,Beauty,542.02,Kolkata
T1179,U262,2024-04-14,West,Sports,5804.43,Surat
T2078,U237,2024-04-09,East,Clothing,4245.69,Bhubaneswar
T1317,U251,2024-02-24,West,Sports,4976.86,
T1864,U49,2024-05-06,East,Beauty,824.91,Patna
T221,U260,2024-01-10,South,Electronics,3316.06,Kochi
T1233,U287,2024-05-25,South,Beauty,1546.6,Hyderabad
T87,U181,2024-03-25,South,Beauty,2267.8,Kochi
T784,U286,2024-06-25,North,Sports,1664.78,Chandigarh
T2150,U200,2024-03-08,East,Clothing,2327.17,Bhubaneswar
T1984,U209,2024-05-16,South,Furniture,57496.91,Chennai
T1942,U133,2024-06-21,West,Beauty,1181.19,Surat
T770,U78,2024-01-18,West,Electronics,14464.67,Pune
T1159,U254,2024-01-15,North,Furniture,30086.32,Chandigarh
T1243,U68,2024-02-17,South,Sports,3675.24,Kochi
T1149,U132,2024-01-04,West,Clothing,4669.11,Mumbai
T1000,U81,2024-06-20,East,Beauty,2579.51,Bhubaneswar
T1452,U196,2024-03-21,South,Electronics,6440.02,Hyderabad
T213,U149,2024-01-13,West,Grocery,1606.62,Ahmedabad
T545,U7,2024-06-20,South,Furniture,,Chennai
T1364,U228,2024-01-20,West,Furniture,46259.74,Mumbai
T889,U90,2024-01-12,West,Electronics,22466.82,Pune
T1211,U259,2024-02-03,North,Sports,6075.53,Lucknow
T454,U154,2024-02-13,East,Sports,1271.4,Bhubaneswar
T1014,U35,2024-05-23,East,Clothing,1345.44,Kolkata
T1659,U26,2024-04-16,West,Furniture,8036.28,Ahmedabad
T498,U170,2024-01-02,South,Grocery,1849.78,Chennai
T995,U103,2024-04-08,West,Beauty,1504.78,Surat
T1461,U187,2024-05-06,South,Grocery,615.19,Chennai
T208,U29,2024-01-07,North,Grocery,1533.04,Jaipur
T2125,U265,2024-01-03,North,Furniture,58934.75,Lucknow
T171,U135,2024-05-13,North,Sports,,Delhi
T731,U253,2024-05-28,North,Grocery,,Chandigarh
T1697,U86,2024-02-25,West,Clothing,4058.68,Mumbai
T1366,U8,2024-03-27,East,Sports,645.9,Bhubaneswar
T1930,U52,2024-04-18,South,Furniture,40437.77,Bengaluru
T1868,U288,2024-04-18,South,Sports,2000.55,Hyderabad
T1041,U219,2024-03-13,North,Clothing,1855.62,Delhi
T1312,U57,2024-03-07,North,Grocery,751.89,Chandigarh
T516,U81,2024-06-14,South,Grocery,1420.22,
T1652,U272,2024-03-13,West,Grocery,1621.9,Mumbai
T1501,U66,2024-03-25,South,Grocery,237.27,Kochi
T1483,U253,2024-01-14,East,Furniture,31385.68,Patna
T574,U114,2024-03-08,North,Clothing,1984.08,Chandigarh
T1577,U278,2024-01-03,East,Electronics,37947.81,Bhubaneswar
T1876,U170,2024-06-24,East,Beauty,2173.74,Kolkata
T1307,U4,2024-03-01,West,Electronics,27957.23,Ahmedabad
T117,U27,2024-03-28,South,Electronics,20335.02,Chennai
T864,U256,2024-05-26,West,Grocery,449.41,Surat
T886,U274,2024-02-19,South,Beauty,438.85,Bengaluru
T2032,U123,2024-02-02,East,Grocery,123.93,Bhubaneswar
T1013,U239,2024-05-02,North,Grocery,1303.38,Lucknow
T1362,U140,2024-02-15,North,Grocery,1434.54,Jaipur
T495,U72,2024-01-01,West,Grocery,412.3,Pune
T1734,U55,2024-04-14,South,Electronics,,Bengaluru
T1227,U3,2024-04-11,East,Beauty,1740.23,Bhubaneswar
T1985,U276,2024-01-23,West,Furniture,49837.48,Surat
T1499,U69,2024-04-14,North,Grocery,1339.09,Delhi
T182,U120,2024-03-25,East,Electronics,14225.1,Bhubaneswar
T212,U40,2024-03-19,South,Sports,5175.11,Kochi
T1071,U124,2024-05-19,West,Beauty,,Mumbai
T2146,U284,2024-03-23,East,Furniture,,Bhubaneswar
T597,U107,2024-06-16,North,Electronics,1131.1,Jaipur
T1554,U136,2024-06-26,West,Grocery,1560.01,Mumbai
T998,U17,2024-06-19,West,Grocery,,Ahmedabad
T1417,U206,2024-06-27,East,Beauty,456.39,Kolkata
T1454,U294,2024-04-09,West,Furniture,29567.3,Pune
T345,U202,2024-05-05,East,Electronics,48935.29,Kolkata
T1199,U200,2024-04-27,North,Grocery,1251.25,Chandigarh
T873,U56,2024-05-24,West,Sports,5555.94,Surat
T956,U166,2024-03-06,West,Electronics,19448.55,Ahmedabad
T1284,U42,2024-05-26,West,Sports,3476.99,Pune
T232,U93,2024-02-11,South,Grocery,1999.95,Bengaluru
T524,U25,2024-04-15,South,Furniture,30091.84,Bengaluru
T2141,U68,2024-02-17,South,Sports,3675.24,Kochi
T84,U78,2024-02-13,East,Grocery,147.17,Bhubaneswar
T558,U229,2024-02-28,South,Clothing,984.87,Hyderabad
T700,U23,2024-06-17,South,Furniture,47583.78,Bengaluru
T1475,U293,2024-03-18,North,Electronics,8952.0,
T1545,U72,2024-04-25,South,Clothing,1792.43,Bengaluru
T1667,U166,2024-06-24,South,Grocery,194.27,Bengaluru
T315,U132,2024-06-16,East,Beauty,886.28,Kolkata
T931,U270,2024-03-15,West,Grocery,955.45,Mumbai
T1250,U206,2024-05-02,South,Clothing,2297.68,Chennai
T1522,U282,2024-06-09,North,Furniture,,Lucknow
T1109,U155,2024-05-26,North,Sports,4388.59,Chandigarh
T256,U235,2024-01-10,East,Grocery,1773.86,Kolkata
T612,U28,2024-01-21,East,Furniture,51260.4,Bhubaneswar
T898,U53,2024-02-18,North,Clothing,879.47,Lucknow
T1353,U123,2024-02-09,North,Sports,5853.32,Delhi
T476,U77,2024-02-28,West,Grocery,657.17,Surat
T965,U184,2024-03-22,North,Electronics,31797.49,Chandigarh
T1941,U233,2024-01-16,South,Electronics,15496.25,Kochi
T1953,U76,2024-05-24,West,Beauty,2942.77,Surat
T1581,U162,2024-04-24,North,Sports,5446.29,Jaipur
T211,U182,2024-01-13,West,Electronics,23257.84,Surat
T1074,U244,2024-03-23,East,Sports,,Patna
T1914,U276,2024-05-07,South,Sports,6515.63,Hyderabad
T1067,U263,2024-05-02,South,Clothing,407.75,Chennai
T241,U140,2024-04-17,East,Electronics,47347.46,Patna
T1916,U133,2024-02-15,North,Electronics,26092.98,Delhi
T23,U277,2024-05-01,North,Electronics,6037.45,Chandigarh
T671,U169,2024-05-22,North,Beauty,1743.9,Jaipur
T1558,U247,2024-06-14,North,Sports,7384.6,
T565,U204,2024-05-04,West,Beauty,1977.29,Ahmedabad
T1917,U96,2024-04-05,South,Clothing,2906.09,Hyderabad
T292,U98,2024-02-16,South,Clothing,2587.38,Kochi
T909,U37,2024-03-18,South,Beauty,1298.98,Kochi
T422,U181,2024-04-20,East,Sports,6434.82,Bhubaneswar
T1741,U93,2024-05-23,North,Sports,2694.0,Jaipur
T1377,U125,2024-05-03,West,Clothing,2593.89,Pune
T1200,U145,2024-06-24,West,Grocery,,Surat
T1515,U187,2024-03-10,West,Sports,,Mumbai
T1487,U269,2024-02-06,West,Grocery,1037.1,Ahmedabad
T253,U35,2024-03-08,West,Grocery,107.78,Ahmedabad
T823,U165,2024-03-20,West,Grocery,1975.55,Ahmedabad
T1684,U226,2024-03-12,West,Sports,3152.8,Mumbai
T566,U145,2024-03-22,West,Electronics,17146.04,Surat
T1720,U216,2024-04-15,West,Furniture,6217.31,Mumbai
T145,U171,2024-05-25,South,Clothing,4374.09,Kochi
T2069,U200,2024-04-20,North,Grocery,27.13,Jaipur
T2013,U22,2024-04-26,East,Beauty,1479.32,Patna
T397,U40,2024-03-09,East,Sports,4042.05,Bhubaneswar
T1212,U185,2024-06-22,East,Beauty,1322.99,Kolkata
T801,U55,2024-06-19,North,Sports,5372.15,Chandigarh
T1988,U135,2024-05-25,West,Clothing,,Pune
T1324,U263,2024-05-11,South,Furniture,26517.83,Kochi
T327,U208,2024-04-17,North,Furniture,40486.1,Delhi
T1972,U186,2024-06-04,North,Grocery,1720.93,Chandigarh
T802,U54,2024-02-26,East,Furniture,30776.87,Bhubaneswar
T497,U34,2024-02-21,South,Electronics,45301.36,Bengaluru
T1798,U192,2024-04-10,West,Clothing,414.13,Pune
T1566,U81,2024-01-05,North,Electronics,12629.77,Jaipur
T329,U121,2024-04-25,North,Clothing,2995.81,Lucknow
T1826,U14,2024-03-07,North,Sports,3641.87,Chandigarh
T295,U56,2024-04-05,North,Furniture,22590.3,Lucknow
T2006,U4,2024-03-01,West,Electronics,27957.23,Ahmedabad
T841,U269,2024-02-14,East,Beauty,2759.63,Bhubaneswar
T1547,U53,2024-05-10,West,Grocery,22.4,Surat
T122,U136,2024-06-03,East,Grocery,1112.94,Kolkata
T137,U148,2024-04-23,South,Electronics,48670.77,Chennai
T1217,U78,2024-05-02,North,Furniture,53261.19,Chandigarh
T1256,U123,2024-05-19,East,Beauty,2281.93,Patna
T1747,U231,2024-04-05,East,Clothing,2557.29,Kolkata
T428,U197,2024-05-17,South,Sports,4010.05,Kochi
T639,U148,2024-06-22,West,Furniture,25577.41,Surat
T1790,U33,2024-04-06,North,Clothing,4371.47,Lucknow
T1139,U189,2024-02-13,South,Electronics,47431.41,Bengaluru
T1451,U89,2024-06-24,South,Furniture,52028.85,Chennai
T515,U203,2024-05-04,North,Clothing,854.97,Lucknow
T154,U52,2024-04-06,North,Electronics,16556.55,Delhi
T1,U58,2024-01-24,North,Grocery,296.29,Jaipur
T615,U121,2024-01-15,South,Electronics,,Kochi
T1478,U291,2024-06-09,West,Sports,6253.6,Ahmedabad
T1674,U286,2024-02-22,East,Electronics,4219.65,Bhubaneswar
T660,U4,2024-06-24,West,Sports,6808.77,Mumbai
T959,U277,2024-04-07,West,Sports,2183.12,Surat
T1913,U268,2024-04-27,East,Beauty,1218.47,Kolkata
T863,U61,2024-02-07,West,Electronics,23202.81,Ahmedabad
T1069,U103,2024-02-22,North,Electronics,7705.07,Delhi
T2027,U62,2024-01-15,West,Electronics,42965.57,Ahmedabad
T2109,U128,2024-03-19,South,Electronics,23709.64,Chennai
T2113,U213,2024-04-15,West,Furniture,,Mumbai
T101,U236,2024-06-05,South,Sports,4245.71,Bengaluru
T571,U114,2024-06-18,South,Beauty,970.57,Hyderabad
T415,U176,2024-06-04,East,Grocery,,Bhubaneswar
T869,U294,2024-05-06,South,Electronics,5109.75,Hyderabad
T1249,U126,2024-06-27,South,Beauty,1859.88,Chennai
T1108,U272,2024-04-14,East,Electronics,32751.07,Patna
T312,U107,2024-06-23,South,Furniture,21579.39,Hyderabad
T1467,U84,2024-04-15,West,Sports,3488.95,Ahmedabad
T1539,U95,2024-02-07,South,Sports,2364.05,Bengaluru
T1874,U289,2024-06-06,East,Beauty,2086.57,Patna
T1267,U163,2024-06-11,North,Clothing,1380.46,Chandigarh
T1836,U286,2024-05-07,East,Furniture,41590.92,Kolkata
T1301,U287,2024-01-14,North,Grocery,1288.3,
T340,U131,2024-01-24,East,Electronics,2741.85,Bhubaneswar
T1752,U183,2024-05-18,East,Furniture,26223.19,Kolkata
T1936,U256,2024-02-02,East,Furniture,6478.17,Patna
T326,U173,2024-03-19,East,Beauty,2582.82,Kolkata
T767,U217,2024-06-08,North,Sports,5981.98,Lucknow
T342,U210,2024-02-25,East,Sports,5220.16,Bhubaneswar
T1088,U168,2024-02-10,West,Sports,6050.14,Mumbai
T1421,U228,2024-02-20,South,Sports,4958.85,Kochi
T472,U33,2024-03-23,West,Furniture,31136.13,Surat
T1944,U273,2024-04-28,West,Electronics,17187.23,Pune
T743,U291,2024-01-13,West,Electronics,11165.63,Pune
T1092,U17,2024-02-18,North,Furniture,26410.19,Jaipur
T1639,U40,2024-02-22,South,Clothing,3241.05,Kochi
T97,U14,2024-03-19,South,Sports,1706.89,Kochi
T1939,U265,2024-01-15,West,Sports,5901.46,Ahmedabad
T1087,U28,2024-01-16,West,Furniture,36670.45,Pune
T1153,U163,2024-06-17,South,Clothing,760.84,Bengaluru
T1982,U228,2024-02-26,East,Beauty,1960.0,Patna
T2124,U291,2024-06-09,West,Sports,6253.6,Ahmedabad
T1231,U218,2024-04-03,West,Furniture,53422.05,Mumbai
T1077,U185,2024-06-10,West,Clothing,2569.82,Mumbai
T725,U265,2024-05-01,North,Clothing,646.45,Jaipur
T1525,U290,2024-01-26,East,Furniture,30206.53,Bhubaneswar
T1503,U122,2024-01-22,North,Beauty,2238.55,Chandigarh
T407,U275,2024-05-21,West,Grocery,1322.05,Mumbai
T2122,U146,2024-04-23,South,Grocery,303.31,Bengaluru
T1590,U83,2024-01-09,North,Electronics,4021.13,Lucknow
T455,U272,2024-05-01,East,Clothing,3667.67,Patna
T1394,U192,2024-04-13,South,Sports,3079.19,Kochi
T2049,U279,2024-05-26,South,Sports,3325.37,Hyderabad
T291,U215,2024-02-28,East,Beauty,2191.27,Patna
T400,U70,2024-03-11,East,Clothing,1052.66,Patna
T1047,U196,2024-03-18,South,Clothing,4206.01,Chennai
T1680,U85,2024-06-10,West,Furniture,52695.58,Pune
T815,U22,2024-03-18,East,Beauty,2123.53,Patna
T1839,U201,2024-05-12,South,Electronics,11337.06,Hyderabad
T1034,U243,2024-03-25,East,Sports,7269.01,Bhubaneswar
T170,U8,2024-03-18,West,Clothing,3429.58,Surat
T1134,U27,2024-06-21,East,Furniture,,Bhubaneswar
T894,U45,2024-03-15,West,Beauty,2321.92,Mumbai
T927,U283,2024-04-13,North,Grocery,861.05,Jaipur
T629,U128,2024-03-13,North,Furniture,48483.01,Lucknow
T712,U197,2024-04-20,North,Grocery,1287.78,Delhi
T1777,U18,2024-03-09,South,Electronics,3456.14,
T606,U31,2024-02-04,South,Beauty,2067.34,Kochi
T1460,U45,2024-05-09,West,Electronics,25554.34,Mumbai
T1128,U159,2024-06-23,North,Beauty,2614.16,Delhi
T2160,U255,2024-01-26,West,Clothing,2826.25,Pune
T228,U198,2024-03-09,East,Electronics,29345.61,Patna
T1700,U266,2024-06-28,South,Clothing,3491.76,Chennai
T937,U259,2024-01-28,North,Grocery,1239.28,Lucknow
T466,U262,2024-02-26,East,Clothing,2075.51,Bhubaneswar
T194,U161,2024-04-11,North,Grocery,1379.91,Lucknow
T259,U189,2024-04-13,South,Clothing,4873.87,Kochi
T1113,U237,2024-02-08,East,Sports,6159.41,Bhubaneswar
T1956,U293,2024-03-10,East,Electronics,19024.7,Bhubaneswar
T1120,U33,2024-04-12,West,Sports,6765.59,Surat
T874,U148,2024-04-20,North,Beauty,1767.91,Lucknow
T1904,U228,2024-01-09,East,Beauty,1286.83,Bhubaneswar
T1602,U186,2024-04-16,East,Grocery,1738.68,Kolkata
T130,U295,2024-05-01,North,Grocery,951.59,Delhi
T1812,U221,2024-01-23,East,Grocery,1039.5,Kolkata
T1064,U61,2024-02-05,East,Grocery,628.71,Bhubaneswar
T1564,U71,2024-01-23,East,Sports,356.82,Patna
T702,U120,2024-01-10,South,Grocery,30.83,Hyderabad
T1924,U206,2024-05-01,East,Grocery,1846.26,Bhubaneswar
T1865,U73,2024-04-20,South,Electronics,38486.72,Bengaluru
T1900,U62,2024-01-15,West,Electronics,42965.57,Ahmedabad
T1359,U281,2024-06-08,South,Furniture,49405.17,Bengaluru
T935,U134,2024-01-21,South,Beauty,,
T1125,U58,2024-03-18,South,Sports,2083.82,Kochi
T1582,U170,2024-04-24,West,Electronics,29565.19,Pune
T999,U239,2024-04-14,East,Grocery,1775.09,
T2023,U149,2024-06-07,East,Electronics,48391.89,Bhubaneswar
T1653,U220,2024-02-12,East,Grocery,1320.77,Kolkata
T699,U67,2024-05-18,West,Beauty,1319.98,
T523,U128,2024-06-03,North,Electronics,36160.47,Lucknow
T382,U144,2024-05-19,West,Clothing,275.16,Pune
T1803,U242,2024-06-17,South,Clothing,1136.11,Hyderabad
T691,U211,2024-01-08,West,Beauty,1817.81,Pune
T1054,U164,2024-04-23,East,Grocery,124.72,
T1574,U40,2024-06-15,South,Sports,5188.84,Hyderabad
T1343,U233,2024-01-12,West,Clothing,4326.6,Pune
T573,U133,2024-06-26,East,Clothing,3341.29,Bhubaneswar
T1526,U273,2024-05-03,East,Beauty,1214.04,Patna
T242,U114,2024-04-12,West,Electronics,20124.47,Surat
T901,U26,2024-01-13,West,Furniture,24123.09,Mumbai
T1118,U15,2024-03-26,North,Sports,6842.29,Jaipur
T539,U32,2024-04-27,South,Beauty,2656.8,Kochi
T1273,U64,2024-04-12,East,Electronics,11465.28,Patna
